device_type,cpu_usage,memory_usage,temperature,humidity,status,label
GPSTracker,2.470088888796255,13.714478442482598,25.487899159524574,30.85802180182117,normal,Normal
SmartFridge,56.809960136643625,52.12548725747401,7.333096702609753,50.59109738388714,anomaly,Injection
SmartGarageDoor,11.901746745652934,25.898087801700115,21.23563676915962,57.59797797134496,normal,Normal
SmartFridge,53.60241265723883,54.75050444055175,4.7972341367208715,59.27037567480241,anomaly,Backdoor
SmartGarageDoor,59.37379568542697,76.00831385219873,24.594305888035542,53.25592905362108,anomaly,DDoS
SmartGarageDoor,72.96020766882745,56.920592488024205,18.085335245202728,55.787465500490455,anomaly,DDoS
SmartGarageDoor,59.46021924996458,78.70732377211971,23.320766537908945,50.9703480088964,anomaly,Backdoor
GPSTracker,3.629043594322125,25.195214222783175,38.26675585637049,34.4591468057822,normal,Normal
GPSTracker,7.330475093649068,13.222862291250452,43.03711411103483,14.336619169234869,normal,Normal
SmartFridge,81.51441519660762,62.79812204393899,4.034516722125487,51.936189478561516,anomaly,Backdoor
SmartGarageDoor,52.3314477567294,62.02635173850672,16.243758717374543,44.69563208406804,anomaly,DDoS
GPSTracker,73.48545094057474,64.4906917200226,29.688244468174915,38.4832091491369,anomaly,Password
SmartGarageDoor,40.107928427324495,60.79987369522984,18.12174192798007,48.883323916347194,anomaly,DDoS
GPSTracker,93.41655565172209,90.84194564832424,35.457229813851605,10.87194996267666,anomaly,Password
SmartGarageDoor,65.25924215982148,76.44201711391506,15.773880239557183,40.81220163507305,anomaly,DDoS
GPSTracker,7.679066711239548,14.221715548466044,27.488564892370317,34.86699910974032,normal,Normal
GPSTracker,54.620509903262636,62.88699103309966,25.173054760944723,10.875868415566107,anomaly,Injection
WeatherSensor,76.82438085197731,89.37317898795808,30.21290962624801,68.051392361495,anomaly,DDoS
SmartGarageDoor,67.91852441904685,79.50213474326266,18.624164528126883,55.45568239488367,anomaly,Injection
WeatherSensor,74.68431830683525,82.73754014874118,15.251158620389436,37.420314281876976,anomaly,Backdoor
SmartGarageDoor,9.397036557492513,22.944561910945175,23.71838997898706,40.869315449864075,normal,Normal
WeatherSensor,56.9891346654198,53.55253517131538,120.23542341532783,36.426996387175805,anomaly,Injection
GPSTracker,10.832448257157008,10.03504380485726,33.829260604828505,23.738168924928402,normal,Normal
SmartGarageDoor,13.012819337986585,23.930181123589318,18.983846774005478,46.946616480317545,normal,Normal
SmartGarageDoor,11.741697882425614,19.793850094312987,20.86301449493943,44.976796235267585,normal,Normal
GPSTracker,46.75323238506298,90.10115274635982,43.213427827357314,47.1932662679884,anomaly,Backdoor
SmartGarageDoor,81.89369775527813,70.23909200223261,16.80315022359534,52.26398028661426,anomaly,DDoS
SmartGarageDoor,56.67691796323537,90.29892640860268,16.161919253176848,48.960520596865855,anomaly,Injection
WeatherSensor,81.78713417822246,91.76261666577355,25.60511585319543,53.1674307824949,anomaly,DDoS
WeatherSensor,12.504951474958016,21.674356912226692,22.449816262957004,30.170564123051868,normal,Normal
SmartGarageDoor,94.64409504044629,78.29815535743668,15.49999630698205,55.131422829338014,anomaly,DDoS
SmartGarageDoor,5.194696351702797,6.882419717966186,19.422673446652166,46.497406462709286,normal,Normal
SmartGarageDoor,86.51717456047176,61.04950898275067,17.372583490485404,47.942902064449214,anomaly,Injection
SmartGarageDoor,89.3812303373118,61.334519362776184,20.287449189612214,52.174894459837944,anomaly,DDoS
WeatherSensor,70.4393338951166,54.70636356735892,305.76620001877086,67.97098325880279,anomaly,Injection
WeatherSensor,79.24281900324726,91.30870812106568,27.98203250895147,69.43988011879833,anomaly,DDoS
SmartFridge,79.11792379607886,56.508844057806016,2.3736540389004404,41.40511252125252,anomaly,DDoS
SmartFridge,5.089369532514639,10.037901850358534,3.573480387351213,43.10894385706576,normal,Normal
SmartFridge,58.883900091669034,85.90332259735266,2.9833997256595604,50.35954705879689,anomaly,Password
SmartFridge,4.090997623079733,12.675480774402303,3.1470395539559446,48.36051496970445,normal,Normal
GPSTracker,80.34350476634165,94.53575237144565,27.6245889277992,26.712058759339552,anomaly,Backdoor
SmartGarageDoor,13.69122151813087,17.276624711270223,23.220662660161786,47.38941757233959,normal,Normal
SmartFridge,8.508158598782877,25.1287894519567,5.794255701318139,50.48247570145104,normal,Normal
WeatherSensor,92.23198953943933,82.16827606671484,26.665950660552262,75.49914059635324,anomaly,Password
SmartGarageDoor,63.7483703872216,80.05030646963716,15.226989924754541,58.30913497971068,anomaly,Password
SmartGarageDoor,76.52351758107068,79.26721682274331,21.580368067427035,44.53668823627179,anomaly,Password
WeatherSensor,44.57603672585753,88.20562979930011,26.83129285045193,57.93647655865423,anomaly,Password
GPSTracker,78.5452173100046,61.036704015689594,44.167204320215056,12.74201993802949,anomaly,DDoS
SmartFridge,12.367442379424578,15.601859985493764,5.1524266802661565,55.56279125052839,normal,Normal
SmartFridge,9.36378771184956,15.346002694116791,6.366981420672251,57.75735071419161,normal,Normal
WeatherSensor,51.590712255157726,63.28569053039044,32.697109499307714,66.68418636215273,anomaly,DDoS
SmartFridge,93.68913172337184,78.76764572900075,7.611268496838402,44.60927676824513,anomaly,DDoS
SmartGarageDoor,90.0709801815853,54.618634894595864,16.488197381442554,58.81393061115256,anomaly,Password
SmartFridge,4.035005561133895,24.376876809951053,6.3295450419333426,59.76907242884512,normal,Normal
GPSTracker,8.810086310633631,21.238551525219215,31.68592895247857,32.47080675991727,normal,Normal
SmartGarageDoor,53.9224390444951,68.0580970730405,24.61257896668587,54.84630802025735,anomaly,Backdoor
SmartFridge,97.99857465884392,51.19829729536945,4.564043199841795,42.683816266426824,anomaly,DDoS
SmartGarageDoor,47.54410029619141,50.69904228571321,20.113562803824962,58.49407369633681,anomaly,Injection
SmartGarageDoor,57.16015124610843,60.996339857253446,18.716172608382408,52.83912098825576,anomaly,Password
WeatherSensor,52.362664360980716,88.50144160924478,29.293937638542246,65.02007001343415,anomaly,DDoS
SmartGarageDoor,8.057074735692044,11.624444981811198,19.79644022595478,43.901308409927026,normal,Normal
SmartFridge,81.32925038051063,76.27229318427558,6.947486034995525,46.71249225290385,anomaly,DDoS
WeatherSensor,9.628674779797192,19.020100317552547,24.896941755793137,65.07337183320706,normal,Normal
WeatherSensor,41.761887169281515,91.5780020949307,118.34189564612035,84.47556544423989,anomaly,Injection
WeatherSensor,11.736278678019373,23.54439293137757,29.153219917027634,48.81487137332773,normal,Normal
WeatherSensor,46.73976176541928,91.56291562945131,35.016187411145495,80.17112351160233,anomaly,Injection
SmartFridge,12.53418299057805,11.669969145056989,4.717495847787248,58.290030465531785,normal,Normal
GPSTracker,7.076556227530823,22.27804114368753,43.441631221076065,15.770859710109036,normal,Normal
WeatherSensor,1.0951650862699387,11.211875730705103,15.739296027475325,32.8988154795129,normal,Normal
SmartGarageDoor,53.253528449465406,53.16588703339904,16.04668758134239,55.29373743262191,anomaly,DDoS
WeatherSensor,6.685058407919749,29.55658645510015,28.54906717348661,61.46287666998397,normal,Normal
GPSTracker,47.287207282708714,62.61328560819486,25.305101678333987,42.45503156494553,anomaly,Backdoor
GPSTracker,40.22029133119324,91.9743330056765,31.214662460252107,10.164225354143529,anomaly,DDoS
WeatherSensor,44.905030930403164,90.20513268134079,31.246471553027124,58.193837682473195,anomaly,Password
GPSTracker,68.99651419808204,73.26872649591422,32.26796515834872,38.923818122477186,anomaly,Password
GPSTracker,83.1505745383902,75.70663093244559,33.6532329619892,38.61840143150417,anomaly,Backdoor
SmartGarageDoor,10.450275995794655,26.268197426790703,22.16467554505275,51.47702160631859,normal,Normal
SmartFridge,14.747185302142512,12.949038846966001,7.454857059228846,48.4118654335561,normal,Normal
GPSTracker,3.7910480067215486,29.86212542346367,30.21808111685609,42.00170609329466,normal,Normal
SmartGarageDoor,12.191361646337217,15.278959038580215,16.444193769260394,59.29818002080832,normal,Normal
GPSTracker,67.85068575442278,76.27651266881269,42.03391585299873,21.800921031277145,anomaly,Password
WeatherSensor,13.154355045541937,13.834434419456205,25.72035702966658,74.23639147375513,normal,Normal
GPSTracker,2.8893395245101336,12.976047410660488,41.824395198940636,36.270119738761366,normal,Normal
SmartFridge,58.61549872993467,91.04175161202113,4.855790881311361,43.70193751465946,anomaly,DDoS
WeatherSensor,95.95022847330644,50.13013795741365,25.672568228610906,79.72271325312909,anomaly,Backdoor
GPSTracker,64.25868371560667,84.62904454117171,37.894514045632654,26.529767702355876,anomaly,Injection
GPSTracker,90.49345762318886,77.29664646834384,26.690886168027035,18.162876388731128,anomaly,DDoS
SmartFridge,67.6847915427233,79.56410980800244,7.478345127351714,53.224252326726784,anomaly,Backdoor
SmartFridge,92.12849994054338,79.64102169175855,5.5913651394185075,41.383889315182785,anomaly,Backdoor
SmartGarageDoor,70.11692792661776,56.6988900726255,20.210983973569537,46.187045067074244,anomaly,Password
WeatherSensor,75.14960064730252,52.477053107530644,18.737514159000334,57.180969037223214,anomaly,DDoS
SmartFridge,50.97751755524953,89.30280534578726,2.1570616219614607,52.589964859554826,anomaly,Backdoor
SmartFridge,88.78622296249816,68.82538719696853,6.6295446618995815,57.12877617482995,anomaly,Backdoor
GPSTracker,67.66243337149902,72.90961647713443,30.280044173743065,17.31000717929963,anomaly,Password
WeatherSensor,82.11015914760983,51.199222238310085,26.35468628778608,61.03478266642833,anomaly,DDoS
WeatherSensor,63.76696433456358,77.27631125643651,27.467941344673118,34.51080651354583,anomaly,Password
SmartGarageDoor,71.98014040328425,55.52172982421763,16.3329325692398,47.91029653449141,anomaly,DDoS
SmartFridge,48.243991490198994,93.31012997428486,6.99963453643087,54.47550049407556,anomaly,DDoS
GPSTracker,84.67523157128159,87.26580424909469,42.277142693019016,37.004714044766466,anomaly,Backdoor
WeatherSensor,91.46264857260556,86.86654118654785,24.51260858614063,71.30186720787586,anomaly,DDoS
SmartGarageDoor,10.204009509617643,18.268845801383485,21.849780752325934,54.96384257277621,normal,Normal
SmartFridge,48.04095394900104,75.51799311382132,4.998535178311819,59.018386987461604,anomaly,Backdoor
GPSTracker,42.756016277466955,66.14596531109396,41.16921845858154,49.01757471151789,anomaly,DDoS
SmartFridge,89.50709610141278,63.059299404256976,2.732841823794085,49.05004449680915,anomaly,DDoS
SmartGarageDoor,85.21233870371987,51.08086917364583,19.002834319985148,50.383369390001356,anomaly,Injection
WeatherSensor,89.0680092283255,84.53456191460356,20.44389905851228,47.92866580760796,anomaly,Backdoor
WeatherSensor,1.9045430942882522,26.29071163811948,29.817781728220623,66.40161828340875,normal,Normal
SmartFridge,12.041772206449313,28.96943228728079,3.4696314588026143,58.85383512032745,normal,Normal
GPSTracker,7.795539131071285,16.549856416732442,44.25108902940434,46.542442217765256,normal,Normal
GPSTracker,91.90906450288733,51.9671325439911,25.780181083048582,14.764975248544253,anomaly,Password
SmartFridge,7.342862788437638,23.900992270509914,5.646461497864191,43.255198359296614,normal,Normal
SmartFridge,11.631814455415844,12.590161814157288,2.390570825131685,43.81517048031099,normal,Normal
GPSTracker,56.63165870140479,67.95571658758577,39.32114946246528,16.941204422827376,anomaly,Injection
SmartFridge,96.05464519619238,87.20086562908813,5.8539784493710885,51.25583698141162,anomaly,DDoS
GPSTracker,3.142502812205697,29.715399352287225,30.718532484090495,11.650907869166431,normal,Normal
SmartGarageDoor,51.10322521381509,93.26283612380485,18.056768846391307,48.38178722309154,anomaly,DDoS
SmartGarageDoor,54.78671503708928,75.31779868850171,22.65594927702284,58.732933416586945,anomaly,DDoS
SmartGarageDoor,49.252205782426344,55.402728646234664,15.291646734320812,52.03593353611424,anomaly,DDoS
SmartGarageDoor,65.04834243969364,55.05946604137534,20.268417138594792,41.09991645104729,anomaly,Backdoor
SmartGarageDoor,7.19615822896133,27.890091362938477,20.057937078820366,48.31948588258187,normal,Normal
SmartGarageDoor,12.553301624019067,22.73855572926644,16.895359381138817,48.13586796635885,normal,Normal
WeatherSensor,6.770617294842788,29.518064227861494,29.648030860594137,49.66146642651684,normal,Normal
SmartGarageDoor,55.30301406357195,59.0068957949873,22.755114163829305,41.455269562154626,anomaly,Backdoor
WeatherSensor,8.5413226390337,15.996759625946058,29.501623396986602,75.71970244068508,normal,Normal
SmartGarageDoor,96.07542587886931,92.91278545541158,16.427821080073937,52.69584658845136,anomaly,DDoS
SmartFridge,4.975398797320791,21.763979980909184,6.860882395066209,52.87032316566011,normal,Normal
WeatherSensor,68.31219830696227,85.62404257020313,32.03661029710362,63.36148282439165,anomaly,Password
WeatherSensor,96.98262681614082,93.5384132615126,19.721111550494626,39.13996749909359,anomaly,Backdoor
SmartFridge,76.3410665081256,91.72555989929646,3.5895774337865944,47.59885916538914,anomaly,DDoS
SmartGarageDoor,87.10322665257385,61.267038648850885,23.32091847728175,48.1165528864568,anomaly,Password
SmartFridge,74.2084092642232,74.63045010504504,6.788424147806414,59.72822199011455,anomaly,Injection
GPSTracker,87.51087949437084,85.85802690680613,42.2865100025045,40.26317078136792,anomaly,Password
GPSTracker,62.628483972316886,74.69745077355799,39.79059625792887,35.52011800510606,anomaly,Backdoor
GPSTracker,52.672255176484065,93.80262348561614,38.11838808217951,15.502467613489618,anomaly,Password
GPSTracker,76.85062361301955,73.28889406850693,40.87347521390182,45.392029627816,anomaly,Password
SmartFridge,63.557785790898585,68.07712121429785,7.315448693712311,42.16184173627562,anomaly,Backdoor
SmartGarageDoor,8.384862839799892,7.860584581874187,19.796955915387276,42.11561392704554,normal,Normal
GPSTracker,1.6773334996143359,17.354361248045265,44.125535602567396,27.991044308619838,normal,Normal
WeatherSensor,3.89634581925341,29.880740021722236,19.504235221594506,51.894746947879725,normal,Normal
WeatherSensor,86.89218446591624,76.20122446736477,142.70785283696708,84.80189180922329,anomaly,Injection
WeatherSensor,14.547747085895715,26.31477455111853,23.98254929925242,77.64424279788693,normal,Normal
WeatherSensor,81.23334793566315,71.73226833892376,30.926538166046587,41.94264154757552,anomaly,Backdoor
GPSTracker,81.50897501398742,58.48704293307824,25.941775901075243,47.253725482276,anomaly,Password
SmartFridge,59.988865377778176,82.7610901068003,7.028742282678069,55.61761993745647,anomaly,DDoS
SmartFridge,44.001980418640414,76.63681946317018,5.654629128920655,53.89152104777108,anomaly,DDoS
SmartFridge,2.652634319670864,20.08112761715314,7.563643448593373,55.62626424048997,normal,Normal
SmartGarageDoor,11.398951525178234,23.633766036556292,15.2214630176388,41.21991070294857,normal,Normal
SmartFridge,9.92033592802028,15.649643290133154,2.92672431114233,51.58896276255906,normal,Normal
SmartFridge,66.5969887506428,68.18483209203795,2.2016004379567757,45.071866995874025,anomaly,DDoS
SmartGarageDoor,84.35975068623453,84.6701120046178,22.217993961886624,48.74208124911554,anomaly,DDoS
GPSTracker,75.27238131621357,50.53069426097286,35.816233754299844,40.783221497491766,anomaly,Injection
GPSTracker,52.71060227977261,76.05216441196683,25.395787317313644,10.412878366124811,anomaly,DDoS
SmartFridge,89.40498978208419,59.53505508848752,6.588230230437801,42.25196536174168,anomaly,Backdoor
